111,['dorong'  'perintah'  'serius'  'maju'  'dunia'  'pariwisata'  'ruang'  'pelaku2'  'usaha']                                            
111,['dorong'  'lahir'  'bijak'  'undang'  'undang'  'simple'  'tumpang'  'tindih'  'bijak'  'bijak']                                           
111,['jadi'  'daerah'  'kampung'  'halaman'  'lebik'  'kondisi']                                               
109,['name']                                                    
112,['masyarakat'  'indonesia']                                                   
103,['jadi'  'jabar'  'kbb'  'daerah']                                                 
106,['anggota'  'dewan'  'awal'  'aspirasi'  'masyarakat'  'maju'  'wilayah']                                              
116,['gerak'  'maju'  'menang']                                                  
109,['bangun'  'sejahtera'  'masyarakat'  'jawa'  'barat']                                                
109,['tampung'  'salur'  'aspirasi'  'masyarakat'  'bidang'  'ukm'  'daya'  'perempuan'  'martabat'  'mandiri']                                           
107,['laksana'  'fungsi'  'legislatif'  'fungsi'  'awas'  'anggar']                                               
114,['dukung'  'kebijakn'  'partai'  'penuh']                                                 
102,['70'  '000'  'suara'  'mensejahterahkan'  'tingkat'  'daya'  'beli'  'masyarakat'  'sesuai'  'uud'  '45'  'pasal'  '33']                                        
102,['dorong'  'cipta'  'perintah'  'nkri'  'wujud'  'makmur'  'adil']                                              
102,['wakil'  'legislatif'  'juang'  'dunia'  'seni']                                                
102,['sejahtera'  'rakyat']                                                   
104,['kuat'  'basis'  'ekonomi'  'rakyat'  'tingkat'  'kapasitas'  'skill'  'inovasi']                                             
101,['menang'  'pkb'  'milu'  '2019']                                                 
101,['jadi'  'pkb'  'menang'  'milu'  '2019']                                                
101,['memenagkan'  'pkb'  'milu'  '2019']                                                 
101,['menang'  'pkb'  'milu'  '2019']                                                 
105,['indonesia'  'sejahtera']                                                   
105,['pilih']                                                    
105,['panjang'  'tangan'  'masyarakat'  'penting'  'masyarakat'  'kab'  'bandung'  'kbb']                                             
110,['rumus'  'uu'  'lindung'  'sejahtera'  'perempuan'  'anak']                                               
110,['daya'  'ekonomi'  'tani']                                                  
111,['pilih'  'anggota'  'dpr'  'ri'  'milu'  '2019']                                               
109,['menang'  '2019']                                                   
112,['kembang'  'usaha'  'masyarakat'  'jangkau'  'luas']                                                
112,['sejahtera'  'hidup']                                                   
112,['sejahtera'  'masyarakat']                                                   
107,['penting'  'rakyat'  'utama']                                                  
107,['atur'  'konesep'  'lindung'  'giat'  'ekonomi'  'rakyat'  'bas'  'dagang'  'komoditi'  'lindung'  'aset'  'negara'  'konsep'  '1'  'stop'  'servive'  'sejahtera'  'masyarakat'  'desa'  'wujud'  'dessa'  'mandiri']                               
101,['sama'  'gender']                                                   
109,['menang']                                                    
109,['menang'  'partai'  'usung']                                                  
112,['turun'  'tingkat'  'miskin']                                                  
114,['1'  'juang'  'program'  'aksi'  'gerindra'  'tingkat'  'sehat'  'masyarakat']                                             
102,['wujud'  'mandiri'  'energi'  'nasional'  'energi'  'murah']                                               
102,['sejahtera'  'rakyat']                                                   
102,['tingkat'  'sejahtera'  'rakyat'  'sesuai'  'uud'  '1945']                                               
104,['besar'  'partai'  'golong'  'karya'  'oleh'  'suara'  'banyak'  'dapil'  'jawa'  'barat'  'vii'  'karawang']                                         
104,['legislator']                                                    
104,['tingkat'  'sumber'  'daya'  'manusia']                                                 
108,['1'  'juang'  'misi'  'pks']                                                 
108,['alokasi'  'program'  'ustadz']                                                  
108,['membantumengembangkan'  'umkm'  'daerahpemilihan']                                                  
108,['bangun'  'bangsa'  'indonesia']                                                  
108,['menang'  'pkb'  'milu'  '2019']                                                 
101,['menang'  'pkb'  'milu'  '2019']                                                 
105,['juang'  'wujud'  'masyarakat'  'cerdas']                                                 
105,['juang'  'bijak'  'bijak'  'pihak'  'rakyat']                                                
105,['name']                                                    
110,['serap'  'aspirasi']                                                   
110,['formulasi'  'bijak'  'pihak'  'tingkat'  'kualitas'  'masyarakat'  'desa'  'maju'  'daerah'  'tinggal'  'perhati'  'perintah']                                         
111,['masyarakat']                                                    
109,['wakil'  'rakyat'  'amanah']                                                  
112,['entas'  'miskin']                                                   
104,['masyarakat'  'perempuan']                                                   
108,['suara'  'perata'  'bangun'  'kabupaten'  'bener'  'riah'  'aceh'  'kabupaten'  'aceh']                                            
101,['bawa'  'aspirasi'  'masyarakat'  'bener'  'riah'  'aceh'  'tingkat'  'propinsi']                                             
101,['bawa'  'aspirasi'  'masyarakat'  'bener'  'riah'  'aceh'  'tingkat'  'provinsi']                                             
106,['abdi'  'partai'  'golkar'  'oleh'  'kursi'  'dpr'  'r1'  'dapil'  'ii'  'provinsi'  'aceh']                                          
104,['libat'  'bangun'  'nasional'  'bela'  'sejahtera'  'rakyat'  'indonesia']                                              
104,['maju'  'bangun'  'didik'  'cerdas'  'hidup'  'bangsa']                                               
101,['jadi'  'pkb'  'menang'  'milu'  '2019']                                                
101,['pkb'  'okeh'  'menang'  '2019']                                                 
105,['juang'  'aspirasi'  'rakyat'  'aceh'  'indonesia']                                                
102,['maju'  'ekonomi'  'home'  'industri'  'rumah'  'tangga'  'tingkat'  'dapat'  'keluarga']                                            
101,['makmur'  'tani']                                                   
106,['abdi'  'partai'  'golkar'  'oleh'  'kursi'  'dpr'  'r1'  'dapil'  'ii'  'provinsi'  'aceh']                                          
104,['libat'  'bangun'  'nasional'  'bela'  'sejahtera'  'rakyat'  'indonesia']                                              
104,['maju'  'bangun'  'didik'  'cerdas'  'hidup'  'bangsa']                                               
101,['jadi'  'pkb'  'menang'  'milu'  '2019']                                                
101,['pkb'  'okeh'  'menang'  '2019']                                                 
105,['juang'  'aspirasi'  'rakyat'  'aceh'  'indonesia']                                                
112,['anggota'  'dewan'  'amanah'  'jembatan'  'masyarakat'  'perintah']                                               
112,['bangun'  'infrastuktur']                                                   
107,['jadi'  'masyarakat'  'adil'  'makmur']                                                 
107,['name']                                                    
103,['regulasi'  'jalan'  'uud'  '45']                                                 
103,['jadi'  'lembaga'  'wakil'  'rakyat'  'provinsi'  'jawa'  'barat'  'aspiratif']                                             
116,['oleh'  'suara'  'pkpi']                                                  
116,['gerak'  'menang']                                                   
108,['bina'  'iman']                                                   
108,['kuat'  'sistem'  'didik'  'indonesia'  'didik'  'dar'  'akademis']                                              
108,['aspirasi'  'prioritas'  'anggota'  'dprd'  'provinsi'  'jawa'  'barat']                                              
108,['usaha'  'maksimal'  'wujud'  'tugas'  'pokok'  'fungsi'  'dprd'  'laksana'  'aspirasi'  'masyarakat'  'jawa'  'barat']                                         
108,['ajar'  'atur'  'komisi'  'tugas']                                                 
101,['sejahtera'  'kaum'  'buruh']                                                  
109,['1'  'awal'  'perata'  'bangun'  'infrastruktur'  'jawa'  'barat']                                              
109,['1'  'jadi'  'partai'  'perindo'  'wadah'  'aspirasi'  'masyarakat'  'kab'  'bogor']                                            
109,['1'  'awal'  'perintah'  'ekonomi'  'masyarakat'  '2'  'undang'  'undang'  'pro'  'rakyat'  'jabar'  'sejahtera']                                         
107,['1'  'indonesia'  'pintar']                                                  
102,['menang'  '100']                                                   
102,['1'  'serap'  'aspirasi'  'masyarakat']                                                 
104,['dorong'  'bangun'  'daerah'  'pilih']                                                 
104,['anggota'  'dewan']                                                   
108,['juang'  'sejahtera'  'buruh'  'kerja'  'keluarga']                                                
108,['menang'  'pkb'  'milu'  '2019']                                                 
101,['menang'  'pkb'  'milu'  '2019']                                                 
101,['bangun'  'ekonomi'  'potensi'  'daerah'  'kabupaten'  'bogor'  'jawa'  'barat']                                             
101,['menang'  'pkb'  'milu'  '2019']                                                 
112,['fokus'  'bidang'  'didik'  'sehat'  'masyarakat']                                                
109,['tingkat'  'sumber'  'daya'  'manusia'  'bantu'  'masyarakat'  'kurang'  'tingkat'  'buta'  'huruf']                                           
112,['target'  'masyarakat'  'akar'  'rumput'  'batas'  'peluang'  'milik'  'usaha']                                             
107,['tingkat'  'sejahtera'  'masyarakat']                                                  
102,['a'  'partai']                                                   
102,['a'  'dorong'  'tinjau'  'ulang'  'amandemen'  'uud'  'cita'  'cita'  'juang'  'merdeka']                                           
102,['juang'  'aspirasi'  'masyarakat'  'dapil'  '3'  'jabar'  'bidang'  'usaha'  'tengah'  'koperasi'  'baik'  'fasilitas'  'dasar'  'butuh'  'masyarakat']                                      
106,['legislatif'  'bersih'  'wibawa']                                                  
104,['memperbaikimekanisme'  'tatanan'  'atur'  'laku'  'sesuaidengan'  'kondisimasyarakat'  'aspirasimasyarakat'  'sesuai'  'harap']                                            
108,['sejahtera'  'rakyat']                                                   
108,['anggota'  'dpr'  'dprd'  'provinsi'  'dprd'  'kab'  'kota'  'hak'  'wajib'  'anggota'  'legislative']                                          
101,['bumi'  'politik'  'rahmat'  'lil'  'alamin']                                                
105,['cipta'  'iklim'  'sejuk'  'nyaman'  'perempuan'  'profesi'  'pahlawan'  'devisa']                                             
105,['dpr'  'ri']                                                   
110,['kota'  'bogor'  'maju'  'sejahtera']                                                 
110,['jalan'  'tugas'  'fungsi'  'dpr'  'ri'  'maksimal'  'penting'  'rakyat']                                             
111,['sambung'  'lidah'  'rakyat']                                                  
109,['generasi'  'muda'  'kaum'  'wanita']                                                 
112,['juang'  'sejahtera'  'masyarakat']                                                  
112,['fokus'  'tingkat'  'sejahtera'  'masyarakat'  'provinsi'  'jawa'  'barat']                                              
112,['pilih'  'milenia']                                                   
112,['sejahtera'  'masyarakat'  'jawa'  'barat']                                                 
112,['juang'  'hak'  'rakyat']                                                  
103,['jalan'  'peran'  'fungsi'  'anggota'  'dprd'  'optimal'  'juang'  'penting'  'rakyat']                                            
116,['maju'  'menang']                                                   
108,['serap'  'aspirasi'  'masyarakat']                                                  
108,['penuh'  'kuota'  'pi']                                                  
109,['bawa'  'provinsi'  'jawa'  'barat'  'provinsi'  'sejahtera']                                               
107,['28'  'jamin'  'sama'  'duduk'  'dalam'  'hak'  'warga'  'negara'  'laki'  'laki'  'perempuan']                                          
107,['sejahtera'  'masyarakat'  'maju'  'bangsa']                                                 
102,['name']                                                    
104,['susun'  'ruu'  'perpu'  'no'  '35'  'th'  '2009'  'narkotika']                                             
108,['isi'  'contoh'  'anggota'  'dpr'  'dprd'  'provinsi'  'dprd'  'kab'  'kota']                                            
101,['jadi'  'pkb'  'menang'  'milu'  '2019']                                                
101,['menang'  'pkb'  'milu'  '2019']                                                 
101,['menang'  'pkb'  'milu'  '2019']                                                 
110,['1'  'bantu'  'kembali'  'jaya'  'ppp']                                                
110,['kontribusi'  'bangun'  'bidang'  'sehat'  'masyarakat'  'sejahtera']                                               
110,['sukses'  'ppp'  'milu'  'legislatif'  'pileg'  '2019']                                               
111,['tingkat'  'sejahtera'  'masyarakat'  'dapil'  'jabar'  'viii']                                               
114,['target'  'sasar'  'jabat'  'anggota'  'legislatif'  'provinsi'  'sumatera'  'utara'  'sejahtera'  'hidup'  'masyarakat'  'provinsi'  'sumatera'  'utara']                                       
102,['juang'  'imbang'  'uang'  'daerah'  'dau'  'amp']                                               
10,['nilai'  'nilai'  'hidup'  'nila']                                                 
112,['upaya'  'laksana'  'fungsi'  'awas'  'giat'  'reses'  'mata'  'giat'  'giat'  'hubung'  'fungsi'  'representase']                                         
107,['pilih'  'tradisional']                                                   
107,['tingkat'  'adil']                                                   
103,['penuh'  'aspirasi'  'rakyat'  'rakyat'  'kecul']                                                
103,['legislasi']                                                    
103,['wujud'  'sejahtera'  'rakyat'  'laksana'  'fungsi'  'legislasi']                                               
114,['juang'  'hak'  'hak'  'perempuan']                                                 
114,['anggota'  'dprd'  'provinsi']                                                  
114,['a'  'juang'  'rakyat'  'baik'  'harkat'  'martabat'  'bidang'  'sosial']                                             
102,['baik'  'tingkat'  'bangun'  'butuh'  'butuh'  'dasar'  'masyarakat'  'daerah'  'pilih']                                            
102,['daya'  'kaum'  'perempuan'  'masyarakat']                                                 
102,['libat'  'aktif'  'upaya'  'wujud'  'fungsi'  'legislasi']                                               
102,['hasil'  'lolos']                                                   
102,['juang'  'kaum'  'perempuan'  'daya'  'mandiri']                                                
102,['oleh'  'suara'  'aggota'  'dprd']                                                 
106,['juang'  'aspirasi'  'rakyat']                                                  
106,['juang'  'hak'  'hak'  'yakyat']                                                 
106,['juang'  'hak'  'guru']                                                  
106,['juang'  'penting'  'rakyat']                                                  
104,['sehat'  'anak']                                                   
113,['besar'  'partai'  'bangun'  'daerah']                                                 
113,['besar'  'partai'  'bangun'  'daerah']                                                 
113,['besar'  'partai'  'bangun'  'daerah']                                                 
108,['bangun'  'masyarakat'  'ntt'  'karakter']                                                 
108,['cipta'  'lapang'  'kerja'  'rata']                                                 
102,['gerindra'  'menang'  'prabowo'  'presiden']                                                 
102,['1'  'membnangung'  '100'  'umkm'  'ntt']                                                
104,['target'  'utama'  'memambah'  'kursi'  'golkar'  'dapil'  'ntt'  '1'  'kursi'  'kursi'  'janji'  'tambah'  'kursi'  'dasar'  'alam'  'dpr'  'ri'  'partai']                                   
104,['target'  'jadi'  'ntt'  'daerah'  'sehat'  'jadi'  'ntt']                                              
108,['kontribusi'  'damping'  'didik'  'daerah'  'pilih'  'wilayah'  'nkriumumnya']                                              
101,['menang'  'milu'  'dpr'  'ri'  '2019']                                                
101,['menang'  'milu'  'dpr'  'ri'  '2019']                                                
101,['sukses'  'milu'  'dpr'  'ri'  '2019']                                                
101,['menang'  'milu'  'dpr'  'ri'  '2019']                                                
110,['1'  'bantu'  'kumpul'  'aspirasi'  'masyarakat'  'warga'  'ntt']                                              
109,['tingkat'  'bangun'  'infrastruktur']                                                  
112,['juang'  'sejahtera'  'masyarakat']                                                  
112,['fokus'  'tingkat'  'sejahtera'  'masyarakat'  'provinsi'  'jawa'  'barat']                                              
112,['pilih'  'milenia']                                                   
112,['sejahtera'  'masyarakat'  'jawa'  'barat']                                                 
112,['juang'  'hak'  'rakyat']                                                  
103,['jalan'  'peran'  'fungsi'  'anggota'  'dprd'  'optimal'  'juang'  'penting'  'rakyat']                                            
116,['maju'  'menang']                                                   
108,['serap'  'aspirasi'  'masyarakat']                                                  
108,['penuh'  'kuota'  'pi']                                                  
109,['bawa'  'provinsi'  'jawa'  'barat'  'provinsi'  'sejahtera']                                               
107,['28'  'jamin'  'sama'  'duduk'  'dalam'  'hak'  'warga'  'negara'  'laki'  'laki'  'perempuan']                                          
107,['sejahtera'  'masyarakat'  'maju'  'bangsa']                                                 
102,['name']                                                    
104,['susun'  'ruu'  'perpu'  'no'  '35'  'th'  '2009'  'narkotika']                                             
108,['isi'  'contoh'  'anggota'  'dpr'  'dprd'  'provinsi'  'dprd'  'kab'  'kota']                                            
101,['jadi'  'pkb'  'menang'  'milu'  '2019']                                                
101,['menang'  'pkb'  'milu'  '2019']                                                 
101,['menang'  'pkb'  'milu'  '2019']                                                 
110,['1'  'bantu'  'kembali'  'jaya'  'ppp']                                                
110,['kontribusi'  'bangun'  'bidang'  'sehat'  'masyarakat'  'sejahtera']                                               
110,['sukses'  'ppp'  'milu'  'legislatif'  'pileg'  '2019']                                               
111,['tingkat'  'sejahtera'  'masyarakat'  'dapil'  'jabar'  'viii']                                               
112,['turun'  'tingkat'  'miskin']                                                  
112,['masyaraka'  'kaum'  'muda'  'inovasi'  'generasi'  'terus']                                               
107,['bentuk'  'usaha'  'mandiri'  'kalang'  'pemuda']                                                
108,['tingkat'  'awas']                                                   
111,['kembang'  'bangun'  'desa'  'kabupaten'  'jawa'  'barat']                                               
109,['perda'  'tuang'  'aspirasi'  'butuh'  'masyarakat']                                                
109,['hurip'  'sunda']                                                   
109,['baik'  'fungsi'  'sungai'  'citarum']                                                 
109,['lapis'  'masyarakat']                                                   
112,['turun'  'tingkat'  'miskin']                                                  
114,['1'  'juang'  'program'  'aksi'  'gerindra'  'tingkat'  'sehat'  'masyarakat']                                             
102,['wujud'  'mandiri'  'energi'  'nasional'  'energi'  'murah']                                               
102,['sejahtera'  'rakyat']                                                   
102,['tingkat'  'sejahtera'  'rakyat'  'sesuai'  'uud'  '1945']                                               
104,['besar'  'partai'  'golong'  'karya'  'oleh'  'suara'  'banyak'  'dapil'  'jawa'  'barat'  'vii'  'karawang']                                         
104,['legislator']                                                    
104,['tingkat'  'sumber'  'daya'  'manusia']                                                 
108,['1'  'juang'  'misi'  'pks']                                                 
108,['alokasi'  'program'  'ustadz']                                                  
108,['membantumengembangkan'  'umkm'  'daerahpemilihan']                                                  
108,['bangun'  'bangsa'  'indonesia']                                                  
108,['menang'  'pkb'  'milu'  '2019']                                                 
101,['menang'  'pkb'  'milu'  '2019']                                                 
105,['juang'  'wujud'  'masyarakat'  'cerdas']                                                 
105,['juang'  'bijak'  'bijak'  'pihak'  'rakyat']                                                
105,['name']                                                    
110,['serap'  'aspirasi']                                                   
110,['formulasi'  'bijak'  'pihak'  'tingkat'  'kualitas'  'masyarakat'  'desa'  'maju'  'daerah'  'tinggal'  'perhati'  'perintah']                                         
111,['masyarakat']                                                    
109,['wakil'  'rakyat'  'amanah']                                                  
118,['legislatif'  'tentu'  'bijak'  'bijaksana']                                                 
118,['lanjut'  'didik'  'bas'  'dayah'  'bantu'  'masyarakat'  'tengah']                                              
118,['wujud'  'cita'  'cita'  'perempuan'  'amanah']                                                
118,['bidang'  'didik']                                                   
118,['bantu'  'masyarakat'  'kalang']                                                  
118,['jadi'  'bangsa'  'aceh']                                                  
102,['1'  'wujud'  'bangun'  'dampak'  'nyata'  'sejahtera'  'masyarakat'  'aceh'  'fungsi'  'anggar'  'cermat'  'sasar']                                         
102,['1'  'besar'  'partai']                                                  
106,['jalan'  'amanah'  'aspirasi'  'masyarakat']                                                 
106,['isi'  'contoh'  'anggota'  'dpr'  'dprd'  'provinsi'  'dprd'  'kab'  'kota']                                            
107,['daya'  'sumber'  'daya'  'perempuan'  'emansipasi'  'wanita'  'maju'  'meberdayakan'  'ekonomi'  'perempuan']                                           
106,['politis'  'percaya'  'rakyat']                                                  
116,['juang'  'islam']                                                   
108,['isi'  'contoh'  'anggota'  'dpr'  'dprd'  'provinsi'  'dprd'  'kab'  'kota']                                            
101,['jadi'  'pkb'  'menang'  'milu'  '2019']                                                
101,['jadi'  'pkb'  'menang'  'milu'  '2019']                                                
101,['jadi'  'pkb'  'menang'  'milu'  '2019']                                                
110,['memaksimalakn'  'fungsi'  'wakil'  'islam'  'parlemen'  'giring'  'bijak'  'perintah'  'baldatun'  'thaiyibatun'  'warabbun'  'ghafar']                                         
110,['realisasi'  'bijak'  'eksekutif']                                                  
111,['menang']                                                    
109,['bantu'  'maju'  'bangsan'  'negara']                                                 
112,['berantas'  'rentenir'  'jerat'  'rakyat'  'miskin'  'tingkat'  'umkm']                                              
112,['didik'  'gratis'  'masyarakat'  'jawa'  'barat'  'kab'  'bogor']                                              
112,['makmur'  'masyarakat'  'jawa'  'barat']                                                 
107,['bentuk'  'masyarakat'  'optimis'  'dinamis'  'karya'  'dalam'  'iklim'  'negara'  'tenang'  'jamin'  'rassa'  'aman'  'lindung'  'atur'  'undang'  'undang'  'resmi'  'negar']                                   
107,['ekonomi'  'depok'  'maju']                                                  
106,['anggota'  'dewan'  'awal'  'aspirasi'  'masyarakat']                                                
113,['oleh'  'suara'  'pkpi']                                                  
108,['1'  'tingkat'  'tahan'  'keluarga']                                                 
109,['baik'  'undang'  'undang']                                                  
107,['entas'  'miskin'  'kurang'  'angka'  'anggur']                                                
107,['bayar'  'hutang'  'negara'  '4x4'  'minggu'  'bangkit'  'ekonomi'  'rakyat']                                             
104,['maju'  'sejahtera'  'cerdas'  'hidup'  'bangsa']                                                
101,['menang'  'pkb'  'milu'  '2019']                                                 
101,['menang'  'pkb'  'milu'  '2019']                                                 
101,['menang'  'pkb'  'milu'  '2019']                                                 
101,['sejahtera'  'masyarakat'  'bekas'  'kota'  'depok']                                                
105,['visi'  'misi'  'kota'  'bekas'  'depok'  'konsep'  'sister'  'city']                                             
110,['salah'  'contoh'  'anak'  'muda'  'peran'  'dunia'  'politik'  'rubah'  'pandang'  'kaum'  'millenial'  'dunia'  'politik']                                        
111,['anggota'  'dpr'  'ri'  'alam'  'kait'  'dunia'  'didik'  'sempit'  'gap'  'link'  'and'  'match'  'dunia'  'kerja'  'sempit'  'gap'  'parawisata'  'enterpreneur']                                   
112,['jadi'  'kota'  'bogor'  'bebas'  'kkn']                                                
113,['raih'  'menang']                                                   
112,['target'  'masyarakat'  'akar'  'rumput'  'batas'  'peluang'  'milik'  'usaha']                                             
107,['tingkat'  'sejahtera'  'masyarakat']                                                  
102,['a'  'partai']                                                   
102,['a'  'dorong'  'tinjau'  'ulang'  'amandemen'  'uud'  'cita'  'cita'  'juang'  'merdeka']                                           
102,['juang'  'aspirasi'  'masyarakat'  'dapil'  '3'  'jabar'  'bidang'  'usaha'  'tengah'  'koperasi'  'baik'  'fasilitas'  'dasar'  'butuh'  'masyarakat']                                      
106,['legislatif'  'bersih'  'wibawa']                                                  
104,['memperbaikimekanisme'  'tatanan'  'atur'  'laku'  'sesuaidengan'  'kondisimasyarakat'  'aspirasimasyarakat'  'sesuai'  'harap']                                            
108,['sejahtera'  'rakyat']                                                   
108,['anggota'  'dpr'  'dprd'  'provinsi'  'dprd'  'kab'  'kota'  'hak'  'wajib'  'anggota'  'legislative']                                          
101,['bumi'  'politik'  'rahmat'  'lil'  'alamin']                                                
105,['cipta'  'iklim'  'sejuk'  'nyaman'  'perempuan'  'profesi'  'pahlawan'  'devisa']                                             
105,['dpr'  'ri']                                                   
110,['kota'  'bogor'  'maju'  'sejahtera']                                                 
110,['jalan'  'tugas'  'fungsi'  'dpr'  'ri'  'maksimal'  'penting'  'rakyat']                                             
111,['sambung'  'lidah'  'rakyat']                                                  
109,['generasi'  'muda'  'kaum'  'wanita']                                                 
112,['berantas'  'rentenir'  'jerat'  'rakyat'  'miskin'  'tingkat'  'umkm']                                              
